m4top,ht,njet,nbjet,nlep,met,met_phi,lep_pt0,lep_pt1,lep_pt2,lep_pt3,lep_pt4,lep_eta0,lep_eta1,lep_eta2,lep_eta3,lep_eta4,lep_phi0,lep_phi1,lep_phi2,lep_phi3,lep_phi4,jet_pt0,jet_pt1,jet_pt2,jet_pt3,jet_pt4,jet_pt5,jet_pt6,jet_pt7,jet_pt8,jet_pt9,jet_eta0,jet_eta1,jet_eta2,jet_eta3,jet_eta4,jet_eta5,jet_eta6,jet_eta7,jet_eta8,jet_eta9,jet_phi0,jet_phi1,jet_phi2,jet_phi3,jet_phi4,jet_phi5,jet_phi6,jet_phi7,jet_phi8,jet_phi9,jet_isb0,jet_isb1,jet_isb2,jet_isb3,jet_isb4,jet_isb5,jet_isb6,jet_isb7,jet_isb8,jet_isb9
-99.0,486.196624756,7,2,0,0.0,0.0,30.745508194,47.5268630981,64.4600982666,0.0,0.0,0.523477733135,-0.189386695623,0.667121589184,0.0,0.0,-0.715974807739,0.20769405365,-2.91236448288,0.0,0.0,98.4438552856,89.7150650024,87.8475036621,70.758972168,47.5426368713,46.5922203064,45.2963752747,0.0,0.0,0.0,-1.470911026,0.743795156479,-0.716808855534,0.719681739807,-0.677674651146,0.722095012665,1.2751442194,0.0,0.0,0.0,-1.59603953362,1.79166162014,-1.04045641422,0.821336865425,0.248440235853,-2.71414089203,2.0919342041,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0
-99.0,157.369247437,4,2,0,103.694995673,-2.30034898419,30.745508194,47.5268630981,64.4600982666,0.0,0.0,0.523477733135,-0.189386695623,0.667121589184,0.0,0.0,-0.715974807739,0.20769405365,-2.91236448288,0.0,0.0,56.3653106689,37.7062759399,37.1690826416,26.1285896301,0.0,0.0,0.0,0.0,0.0,0.0,-0.218631818891,0.916983544827,-1.20014953613,-1.97318410873,0.0,0.0,0.0,0.0,0.0,0.0,-1.65970265865,-2.06180405617,0.743120372295,-0.588404715061,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0
-99.0,442.507019043,4,2,3,16.4091967551,-0.574987286848,76.561340332,45.8929443359,63.4813575745,0.0,0.0,1.28563058376,-0.107792980969,0.209669709206,0.0,0.0,2.3128759861,2.61349201202,2.59333539009,0.0,0.0,140.633178711,52.6277770996,33.3245582581,29.9858570099,0.0,0.0,0.0,0.0,0.0,0.0,1.90178692341,0.627771914005,2.01892209053,0.977384448051,0.0,0.0,0.0,0.0,0.0,0.0,-0.37760129571,-1.75789189339,1.42371582985,-1.40641283989,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0
-99.0,338.461181641,5,3,1,64.0609375687,-1.59861992093,51.2007102966,45.8929443359,63.4813575745,0.0,0.0,0.665006816387,-0.107792980969,0.209669709206,0.0,0.0,0.0880843698978,2.61349201202,2.59333539009,0.0,0.0,70.8048400879,68.4642562866,55.5453720093,47.706413269,44.7395782471,0.0,0.0,0.0,0.0,0.0,-0.240582734346,-0.576124727726,-0.927342951298,0.219121068716,-0.0385734550655,0.0,0.0,0.0,0.0,0.0,1.22856080532,-2.28074193001,1.99955904484,0.0993047580123,-2.48343610764,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,0
-99.0,631.076782227,5,2,0,86.9879256543,2.78287086378,51.2007102966,45.8929443359,63.4813575745,0.0,0.0,0.665006816387,-0.107792980969,0.209669709206,0.0,0.0,0.0880843698978,2.61349201202,2.59333539009,0.0,0.0,200.547485352,163.798843384,141.074142456,87.8681869507,37.7881774902,0.0,0.0,0.0,0.0,0.0,-0.0289278887212,1.99910640717,0.509338855743,1.00199079514,0.54099881649,0.0,0.0,0.0,0.0,0.0,1.54578530788,2.15085864067,-2.80700707436,-1.75328183174,2.39852190018,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0
-99.0,406.923797607,7,2,0,13.6602660875,2.59643208115,51.2007102966,45.8929443359,63.4813575745,0.0,0.0,0.665006816387,-0.107792980969,0.209669709206,0.0,0.0,0.0880843698978,2.61349201202,2.59333539009,0.0,0.0,95.9151382446,91.266960144,70.9032974243,47.0330429077,37.1474723816,32.7765617371,31.8813438416,0.0,0.0,0.0,1.328551054,1.19323182106,1.5357875824,1.57988035679,1.05474245548,1.78363835812,1.79871046543,0.0,0.0,0.0,-0.284705430269,1.87479102612,-2.09178590775,-0.876302421093,0.591187655926,2.30818510056,-3.09412264824,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0
-99.0,409.64239502,6,4,1,46.3932805108,2.39690124948,52.1718559265,45.8929443359,63.4813575745,0.0,0.0,-1.18626976013,-0.107792980969,0.209669709206,0.0,0.0,-2.10996985435,2.61349201202,2.59333539009,0.0,0.0,77.5268707275,73.02318573,59.4737319946,59.3177490234,56.6491317749,31.479845047,0.0,0.0,0.0,0.0,-0.906877696514,-1.20363378525,-1.53991055489,-1.66805016994,-1.14230728149,1.36202180386,0.0,0.0,0.0,0.0,-1.30924165249,2.13682031631,-0.419080734253,-2.24470376968,1.03217792511,1.59436333179,0.0,0.0,0.0,0.0,1,0,1,1,1,0,1,0,0,0
-99.0,529.956726074,7,1,0,106.31337481,-2.21917664475,52.1718559265,45.8929443359,63.4813575745,0.0,0.0,-1.18626976013,-0.107792980969,0.209669709206,0.0,0.0,-2.10996985435,2.61349201202,2.59333539009,0.0,0.0,135.812606812,120.884918213,115.543304443,53.3437690735,45.8908119202,29.2522716522,29.229057312,0.0,0.0,0.0,-0.321426659822,-0.36818665266,0.3946570158,-0.933096587658,-1.96360254288,1.22050714493,-0.857775688171,0.0,0.0,0.0,-0.404742449522,-3.08064818382,1.06436681747,-1.36607241631,2.41217184067,2.14205002785,1.19564223289,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
-99.0,685.410583496,6,1,0,16.5371860137,-2.25679276025,52.1718559265,45.8929443359,63.4813575745,0.0,0.0,-1.18626976013,-0.107792980969,0.209669709206,0.0,0.0,-2.10996985435,2.61349201202,2.59333539009,0.0,0.0,287.90802002,177.483703613,115.283096313,48.7811431885,30.7748756409,25.1797332764,0.0,0.0,0.0,0.0,1.55037009716,2.00366520882,2.25172424316,2.14503502846,0.733253896236,0.373927265406,0.0,0.0,0.0,0.0,0.631771564484,-2.07023143768,-2.66376757622,1.18498826027,0.430252820253,0.972677707672,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
-99.0,580.299072266,5,2,2,93.091862205,2.17995702063,26.8618125916,25.4078769684,63.4813575745,0.0,0.0,2.18605470657,0.605641961098,0.209669709206,0.0,0.0,-2.10947322845,-0.39676168561,2.59333539009,0.0,0.0,181.966751099,145.052246094,124.784797668,50.3429222107,25.8826446533,0.0,0.0,0.0,0.0,0.0,0.355921983719,1.37575721741,1.60218465328,1.03034639359,2.42453098297,0.0,0.0,0.0,0.0,0.0,3.0825741291,0.0778098404408,-0.556497454643,0.715219140053,3.08868670464,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0
-99.0,129.785903931,2,1,0,104.544823399,1.40005718899,26.8618125916,25.4078769684,63.4813575745,0.0,0.0,2.18605470657,0.605641961098,0.209669709206,0.0,0.0,-2.10947322845,-0.39676168561,2.59333539009,0.0,0.0,85.1177139282,44.6681861877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.45023393631,-0.737132906914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.393683969975,-2.68983125687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0
-99.0,549.039855957,6,0,0,6.06411201737,-2.68877380502,26.8618125916,25.4078769684,63.4813575745,0.0,0.0,2.18605470657,0.605641961098,0.209669709206,0.0,0.0,-2.10947322845,-0.39676168561,2.59333539009,0.0,0.0,189.801025391,126.309532166,92.7122268677,76.9289550781,37.821811676,25.4662837982,0.0,0.0,0.0,0.0,-0.71598482132,-0.663427829742,-0.131915718317,0.502723634243,-0.294800192118,0.628822624683,0.0,0.0,0.0,0.0,0.147988766432,2.69092869759,-2.60147881508,-0.212399423122,-0.817306816578,-3.07227563858,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
-99.0,493.576293945,5,1,1,49.493673593,1.08221164394,26.2726726532,25.4078769684,63.4813575745,0.0,0.0,-0.207132652402,0.605641961098,0.209669709206,0.0,0.0,-2.21031403542,-0.39676168561,2.59333539009,0.0,0.0,157.447219849,127.316917419,76.8870620728,54.6568565369,50.9955787659,0.0,0.0,0.0,0.0,0.0,0.6451151371,1.15324366093,-0.627581119537,-1.58716273308,0.157600834966,0.0,0.0,0.0,0.0,0.0,-2.81453728676,-0.431904256344,1.26991009712,1.67954349518,-2.94180965424,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
-99.0,830.299682617,6,1,0,0.657100891113,0.867139161982,26.2726726532,25.4078769684,63.4813575745,0.0,0.0,-0.207132652402,0.605641961098,0.209669709206,0.0,0.0,-2.21031403542,-0.39676168561,2.59333539009,0.0,0.0,347.077026367,171.639190674,171.422103882,68.0496139526,38.9451522827,33.16664505,0.0,0.0,0.0,0.0,-1.11796534061,-1.78199636936,-1.56750941277,-1.88537442684,0.776724278927,-1.23385357857,0.0,0.0,0.0,0.0,-0.210226848722,2.61150169373,3.09129357338,-1.18548798561,0.881829023361,2.76215362549,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
-99.0,867.018005371,8,2,0,39.2396787728,2.17212630406,26.2726726532,25.4078769684,63.4813575745,0.0,0.0,-0.207132652402,0.605641961098,0.209669709206,0.0,0.0,-2.21031403542,-0.39676168561,2.59333539009,0.0,0.0,278.830413818,207.383651733,91.8568954468,79.6859741211,73.3943252563,60.1648025513,48.2368354797,27.4651126862,0.0,0.0,1.14198315144,0.950156927109,1.10970377922,1.40776848793,1.71087944508,-1.44173502922,1.9280551672,-0.0616304092109,0.0,0.0,2.17640662193,-0.640324413776,2.64457654953,-0.380748510361,-1.30493664742,-1.26419734955,2.93612337112,-0.502597808838,0.0,0.0,0,0,0,0,1,0,1,0,0,0
-99.0,376.480377197,5,1,0,2.82154351244,2.10646679354,26.2726726532,25.4078769684,63.4813575745,0.0,0.0,-0.207132652402,0.605641961098,0.209669709206,0.0,0.0,-2.21031403542,-0.39676168561,2.59333539009,0.0,0.0,113.289451599,99.5163040161,75.525352478,47.6483154297,40.5009613037,0.0,0.0,0.0,0.0,0.0,1.70124280453,0.399727404118,1.97564554214,1.45014715195,0.880258858204,0.0,0.0,0.0,0.0,0.0,-0.751904606819,-2.57149481773,1.94273006916,1.03474020958,2.49962234497,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0
-99.0,508.907867432,6,3,0,20.4705460991,2.38641488393,26.2726726532,25.4078769684,63.4813575745,0.0,0.0,-0.207132652402,0.605641961098,0.209669709206,0.0,0.0,-2.21031403542,-0.39676168561,2.59333539009,0.0,0.0,147.34046936,118.295455933,96.7774505615,71.812171936,40.2143135071,34.4679794312,0.0,0.0,0.0,0.0,-0.878998398781,-1.01339638233,-1.0862776041,-1.8844833374,1.96880745888,-0.745561182499,0.0,0.0,0.0,0.0,-1.41491150856,-0.639007329941,2.90905284882,1.33454656601,1.10309195518,1.82501637936,0.0,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,0
-99.0,443.505218506,5,2,0,8.96636914062,-2.59986100108,26.2726726532,25.4078769684,63.4813575745,0.0,0.0,-0.207132652402,0.605641961098,0.209669709206,0.0,0.0,-2.21031403542,-0.39676168561,2.59333539009,0.0,0.0,138.392288208,110.518463135,89.8568954468,68.0203399658,36.7172393799,0.0,0.0,0.0,0.0,0.0,0.0367077030241,1.02956414223,-0.396821528673,0.638819098473,-0.571334421635,0.0,0.0,0.0,0.0,0.0,1.42561364174,-2.59301900864,0.00697174528614,-1.33065247536,-2.88634061813,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0
-99.0,1109.28601074,8,1,0,180.626184502,1.9222235628,26.2726726532,25.4078769684,63.4813575745,0.0,0.0,-0.207132652402,0.605641961098,0.209669709206,0.0,0.0,-2.21031403542,-0.39676168561,2.59333539009,0.0,0.0,438.953063965,304.065093994,76.7487258911,76.1082077026,71.4339981079,67.4591293335,43.5116271973,31.0062294006,0.0,0.0,-0.156286105514,0.570712327957,-1.20811653137,-2.1473505497,-0.846596777439,-0.567088603973,0.73484826088,0.344889193773,0.0,0.0,-0.508281469345,2.30276727676,-0.469644367695,2.52638459206,-1.95927703381,-2.65168738365,-2.73424172401,-0.811464428902,0.0,0.0,0,1,0,0,0,0,0,0,0,0
-99.0,827.045043945,5,1,0,12.1473577955,2.58320524919,26.2726726532,25.4078769684,63.4813575745,0.0,0.0,-0.207132652402,0.605641961098,0.209669709206,0.0,0.0,-2.21031403542,-0.39676168561,2.59333539009,0.0,0.0,336.731903076,215.094955444,185.778015137,47.4737586975,41.9664382935,0.0,0.0,0.0,0.0,0.0,-0.521108150482,-0.390729427338,0.0924874097109,-0.19165378809,-1.28669798374,0.0,0.0,0.0,0.0,0.0,2.67259716988,0.535029828548,-1.0838559866,2.18014526367,-0.0980740636587,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
-99.0,180.184341431,3,1,0,96.7270627777,1.50975597354,26.2726726532,25.4078769684,63.4813575745,0.0,0.0,-0.207132652402,0.605641961098,0.209669709206,0.0,0.0,-2.21031403542,-0.39676168561,2.59333539009,0.0,0.0,95.9246749878,43.4942054749,40.765460968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.96192002296,-2.23448371887,-2.25383639336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.64154088497,0.691880702972,-2.98358607292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
-99.0,930.984069824,5,2,0,84.1967889628,1.08528397011,26.2726726532,25.4078769684,63.4813575745,0.0,0.0,-0.207132652402,0.605641961098,0.209669709206,0.0,0.0,-2.21031403542,-0.39676168561,2.59333539009,0.0,0.0,367.646514893,211.210540771,174.945571899,144.308486938,32.873008728,0.0,0.0,0.0,0.0,0.0,-0.118387237191,0.00332145718858,0.346105366945,0.450935661793,0.683897852898,0.0,0.0,0.0,0.0,0.0,-2.01057720184,1.45982313156,0.655271589756,-2.42648386955,0.338529467583,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0
-99.0,873.821655273,8,4,0,26.0449194767,-3.14143755722,26.2726726532,25.4078769684,63.4813575745,0.0,0.0,-0.207132652402,0.605641961098,0.209669709206,0.0,0.0,-2.21031403542,-0.39676168561,2.59333539009,0.0,0.0,227.326919556,190.992263794,126.196243286,121.027908325,93.6041870117,53.7649002075,35.1832695007,25.7259807587,0.0,0.0,-0.308891922235,-0.686982393265,0.0935047715902,-0.512702286243,1.15009891987,1.22364556789,-1.03342103958,1.91125500202,0.0,0.0,-0.0812702998519,3.03764462471,-0.319155454636,-2.78902173042,1.86520719528,-0.726485133171,0.801623761654,1.76902747154,0.0,0.0,0,1,0,1,1,0,1,0,0,0
-99.0,559.201843262,7,2,1,26.9778984375,-1.11820524353,37.3139343262,25.4078769684,63.4813575745,0.0,0.0,-0.57712829113,0.605641961098,0.209669709206,0.0,0.0,1.27095758915,-0.39676168561,2.59333539009,0.0,0.0,180.712554932,78.498374939,78.4757232666,62.5615234375,59.555355072,35.5810050964,26.5034046173,0.0,0.0,0.0,2.44757795334,1.43277263641,-0.231845960021,1.84288775921,0.948562264442,0.953022778034,0.453655123711,0.0,0.0,0.0,2.15744113922,-0.183450385928,-1.76544106007,-1.79205417633,-0.553715467453,-2.77999973297,1.79869270325,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0
-99.0,347.736602783,4,2,1,29.4011404326,-0.338905737094,26.0286769867,25.4078769684,63.4813575745,0.0,0.0,0.62884837389,0.605641961098,0.209669709206,0.0,0.0,-2.8684258461,-0.39676168561,2.59333539009,0.0,0.0,149.252548218,91.0308761597,43.5818748474,37.8426170349,0.0,0.0,0.0,0.0,0.0,0.0,0.723521590233,-0.40426376462,-0.0944516658783,-0.313336670399,0.0,0.0,0.0,0.0,0.0,0.0,-1.71390986443,1.78283810616,-1.81646358967,0.389933288097,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0
-99.0,270.022918701,6,1,0,0.193857910156,0.358959497838,26.0286769867,25.4078769684,63.4813575745,0.0,0.0,0.62884837389,0.605641961098,0.209669709206,0.0,0.0,-2.8684258461,-0.39676168561,2.59333539009,0.0,0.0,65.1097564697,59.311668396,44.9953193665,34.954875946,33.4919395447,32.1593399048,0.0,0.0,0.0,0.0,1.17434418201,-0.683843195438,0.158392652869,-0.212562128901,-1.87434327602,1.08259439468,0.0,0.0,0.0,0.0,0.976395845413,0.771736443043,-2.53934645653,-1.85703575611,-0.0467018224299,-2.23349571228,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
-99.0,1081.19018555,7,1,0,5.3568983675,1.43321146524,26.0286769867,25.4078769684,63.4813575745,0.0,0.0,0.62884837389,0.605641961098,0.209669709206,0.0,0.0,-2.8684258461,-0.39676168561,2.59333539009,0.0,0.0,410.469726562,178.524658203,148.957717896,122.402313232,120.347679138,58.7684822083,41.7197036743,0.0,0.0,0.0,-1.81864404678,-0.362634301186,-1.97045552731,-2.22255349159,-0.0767279937863,-1.12855815887,-1.31367361546,0.0,0.0,0.0,-2.53029537201,-0.613931179047,0.627104580402,1.15661633015,2.05695009232,0.695602357388,-0.401772737503,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
-99.0,980.120483398,8,3,0,495.369806594,-2.80502479446,26.0286769867,25.4078769684,63.4813575745,0.0,0.0,0.62884837389,0.605641961098,0.209669709206,0.0,0.0,-2.8684258461,-0.39676168561,2.59333539009,0.0,0.0,363.398040771,149.278289795,146.894577026,108.395065308,70.1046447754,57.0053253174,49.773853302,35.2706031799,0.0,0.0,-1.20159196854,-1.51130950451,1.95135271549,0.935562133789,1.29817950726,0.00945147126913,0.176938772202,0.793467640877,0.0,0.0,0.349551290274,2.40593552589,0.333392471075,-1.19675314426,-0.230953648686,3.01243233681,-0.668075561523,1.88306093216,0.0,0.0,0,0,1,0,1,1,0,0,0,0
-99.0,339.618835449,6,2,0,68.4710840389,-0.02645421695,26.0286769867,25.4078769684,63.4813575745,0.0,0.0,0.62884837389,0.605641961098,0.209669709206,0.0,0.0,-2.8684258461,-0.39676168561,2.59333539009,0.0,0.0,97.1848831177,77.6058578491,57.8317108154,46.306137085,31.6567993164,29.0334510803,0.0,0.0,0.0,0.0,-0.0188070554286,1.23862612247,0.561294615269,2.09225463867,1.38094425201,0.136066898704,0.0,0.0,0.0,0.0,2.76397538185,-0.143501982093,-2.24419546127,-1.34384083748,1.10320818424,1.59200978279,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0
-99.0,631.646850586,8,1,0,83.9221822696,0.114543563292,26.0286769867,25.4078769684,63.4813575745,0.0,0.0,0.62884837389,0.605641961098,0.209669709206,0.0,0.0,-2.8684258461,-0.39676168561,2.59333539009,0.0,0.0,134.993988037,107.331359863,104.956741333,80.9745635986,75.5777587891,61.1185264587,35.6277656555,31.0661582947,0.0,0.0,0.927648901939,0.507868766785,0.525298535824,1.62807738781,1.92104649544,2.13895392418,0.628252744675,0.872510969639,0.0,0.0,-0.568092763424,-1.74734127522,-3.024477005,1.02168464661,-3.12089109421,2.22349286079,1.93090975285,-2.41962862015,0.0,0.0,0,0,0,1,0,0,0,0,0,0
-99.0,214.929534912,5,2,0,115.661181184,-0.896770905893,26.0286769867,25.4078769684,63.4813575745,0.0,0.0,0.62884837389,0.605641961098,0.209669709206,0.0,0.0,-2.8684258461,-0.39676168561,2.59333539009,0.0,0.0,60.9550247192,46.7153167725,45.321395874,31.5058460236,30.4319648743,0.0,0.0,0.0,0.0,0.0,-1.56111562252,1.43429243565,0.454672962427,-1.33013164997,-1.36744880676,0.0,0.0,0.0,0.0,0.0,1.98960661888,2.85139012337,0.297895997763,-2.3213956356,1.21622693539,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0
-99.0,468.231628418,7,3,1,33.2246115077,-2.89068678794,72.5610122681,25.4078769684,63.4813575745,0.0,0.0,-2.46632623672,0.605641961098,0.209669709206,0.0,0.0,-2.9465546608,-0.39676168561,2.59333539009,0.0,0.0,118.259597778,63.073097229,57.7250366211,50.9527206421,37.0498428345,36.2407226562,32.3696098328,0.0,0.0,0.0,-1.65869343281,-1.7624515295,-2.03405284882,2.08300995827,-1.08460140228,-2.32320356369,-0.528736054897,0.0,0.0,0.0,-0.780830860138,-1.84121000767,2.12120723724,1.27764713764,1.21939885616,-1.38785433769,-0.464979499578,0.0,0.0,0.0,0,1,0,0,1,1,0,0,0,0
-99.0,596.605407715,7,3,0,176.358973773,2.83833874155,72.5610122681,25.4078769684,63.4813575745,0.0,0.0,-2.46632623672,0.605641961098,0.209669709206,0.0,0.0,-2.9465546608,-0.39676168561,2.59333539009,0.0,0.0,192.134262085,120.943740845,89.6761169434,64.589302063,50.7165908813,49.4517059326,29.0936813354,0.0,0.0,0.0,-0.932032883167,2.34399342537,-1.8117609024,0.374096989632,-0.760926485062,-0.408889859915,-0.263597935438,0.0,0.0,0.0,-0.201009228826,2.78831219673,-1.63350892067,-0.704582929611,1.27213847637,-0.0437803566456,-2.38168644905,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0
-99.0,439.30859375,7,1,0,50.3489728627,-2.80994545847,72.5610122681,25.4078769684,63.4813575745,0.0,0.0,-2.46632623672,0.605641961098,0.209669709206,0.0,0.0,-2.9465546608,-0.39676168561,2.59333539009,0.0,0.0,123.762817383,68.3339691162,56.2691841125,56.1938705444,54.0896492004,42.3712844849,38.2877960205,0.0,0.0,0.0,-0.362317055464,0.327299833298,-1.9802210331,-0.883273661137,0.930156469345,-0.300976336002,2.2395298481,0.0,0.0,0.0,2.90746092796,0.216113209724,0.383985608816,-0.431948274374,-2.50116086006,1.60419809818,2.13199090958,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
-99.0,818.06036377,9,1,0,0.0,0.0,72.5610122681,25.4078769684,63.4813575745,0.0,0.0,-2.46632623672,0.605641961098,0.209669709206,0.0,0.0,-2.9465546608,-0.39676168561,2.59333539009,0.0,0.0,195.32460022,182.205032349,175.399047852,72.6829299927,49.5740966797,47.6453094482,41.2195777893,27.428194046,26.5815658569,0.0,-1.16826760769,0.758060634136,-0.839723646641,0.773118078709,-1.13621783257,-1.03259575367,0.2180185467,-0.0863584578037,-2.11448740959,0.0,2.55496311188,0.347894102335,-2.25385165215,0.990479826927,0.213208287954,2.00666928291,-1.18907821178,-1.78964173794,-1.94231283665,0.0,0,0,0,0,0,0,1,0,0,0
-99.0,114.116699219,2,0,0,0.0,0.0,72.5610122681,25.4078769684,63.4813575745,0.0,0.0,-2.46632623672,0.605641961098,0.209669709206,0.0,0.0,-2.9465546608,-0.39676168561,2.59333539009,0.0,0.0,66.2276306152,47.8890686035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.531409144402,-0.186919942498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.75902271271,2.00955939293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
-99.0,305.497680664,3,2,0,153.761723313,-0.718576204135,72.5610122681,25.4078769684,63.4813575745,0.0,0.0,-2.46632623672,0.605641961098,0.209669709206,0.0,0.0,-2.9465546608,-0.39676168561,2.59333539009,0.0,0.0,140.188171387,101.724830627,63.5846786499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16392099857,1.01144862175,-1.01777279377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39624333382,1.45250546932,-1.76414501667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0
-99.0,473.034881592,5,2,0,186.587746064,-1.43009568272,72.5610122681,25.4078769684,63.4813575745,0.0,0.0,-2.46632623672,0.605641961098,0.209669709206,0.0,0.0,-2.9465546608,-0.39676168561,2.59333539009,0.0,0.0,136.92880249,134.240371704,79.6663131714,63.8451957703,58.354183197,0.0,0.0,0.0,0.0,0.0,-1.34488153458,-0.850432753563,-0.16414296627,-2.23231577873,-1.63322889805,0.0,0.0,0.0,0.0,0.0,-3.03224897385,1.86703228951,1.00504934788,2.81197547913,-1.85513830185,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0
-99.0,306.364654541,3,2,2,76.3322554384,-1.95457633409,25.556186676,37.0056800842,63.4813575745,0.0,0.0,0.705986917019,-1.75298690796,0.209669709206,0.0,0.0,-0.300100147724,0.856433451176,2.59333539009,0.0,0.0,108.353965759,68.0264358521,67.42237854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.498714268208,-0.653293311596,0.783784329891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.78376102448,0.30669772625,1.2054681778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0
-99.0,440.230438232,6,2,0,34.2722696697,-1.3813483322,25.556186676,37.0056800842,63.4813575745,0.0,0.0,0.705986917019,-1.75298690796,0.209669709206,0.0,0.0,-0.300100147724,0.856433451176,2.59333539009,0.0,0.0,132.234207153,84.3833236694,72.145401001,68.9490127563,55.6515579224,26.8669662476,0.0,0.0,0.0,0.0,0.810208857059,-0.488116145134,-0.593021333218,-0.142347320914,1.04799664021,-0.545055091381,0.0,0.0,0.0,0.0,-0.105095483363,-0.807835757732,2.26861572266,-2.91744279861,2.2738173008,2.78357291222,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0
-99.0,533.730773926,9,2,0,0.0,0.0,25.556186676,37.0056800842,63.4813575745,0.0,0.0,0.705986917019,-1.75298690796,0.209669709206,0.0,0.0,-0.300100147724,0.856433451176,2.59333539009,0.0,0.0,103.024833679,96.8566894531,65.0772476196,60.0423927307,54.5087013245,46.4614524841,42.9002571106,34.7337532043,30.1254558563,0.0,1.05745911598,0.435791641474,1.74916923046,0.75342965126,-0.660530209541,0.941350460052,-2.192091465,-1.11517488956,1.05442202091,0.0,0.210640221834,-2.54921126366,0.978073060513,-3.13050556183,0.240229278803,2.0382335186,-0.862608492374,0.716930985451,-2.48283672333,0.0,1,0,0,0,0,0,0,1,0,0
-99.0,443.050750732,2,2,2,85.3511305413,-0.32600734627,111.293159485,177.423019409,63.4813575745,0.0,0.0,-0.333945602179,0.828227519989,0.209669709206,0.0,0.0,-3.11423254013,-0.615217983723,2.59333539009,0.0,0.0,121.083740234,33.2508506775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0492773614824,1.02304506302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30699491501,1.37657976151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,0,0
-99.0,215.87020874,4,2,0,115.931122347,-0.107804834619,111.293159485,177.423019409,63.4813575745,0.0,0.0,-0.333945602179,0.828227519989,0.209669709206,0.0,0.0,-3.11423254013,-0.615217983723,2.59333539009,0.0,0.0,71.4742584229,70.0446548462,37.5345115662,36.8167648315,0.0,0.0,0.0,0.0,0.0,0.0,-0.181722268462,-1.47354125977,1.35450518131,-0.249350667,0.0,0.0,0.0,0.0,0.0,0.0,-2.17553567886,2.81590390205,1.57915890217,-0.351743251085,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0
